x,y,theta,qz,qw,cmd_v,cmd_om
0.13581755894701783,0.5033130718560621,0.44327805785135127,0.2395510371017063,0.9708212298437245,0.21683748311188816,-0.5141544789075851
0.13776798131932155,0.5042976061418635,0.43662114310358424,0.23631847213897494,0.9716137019718672,0.21820172667503357,-0.4869224054961783
0.13971840369162525,0.5052821404276647,0.4299642283558172,0.23308590717624358,0.9724061741000101,0.2234301706744824,-0.46279127058827296
0.1594746214455729,0.514880234304548,0.3798109274749605,0.20863291302306836,0.9779561700247649,0.23320549029544968,-0.4256450667725319
0.1661665448217641,0.5176620381068712,0.36456615217352856,0.20117311386142986,0.9795207133048722,0.24612242747870733,-0.3479144309931972
0.17358410936639176,0.520677841352836,0.34838584100569425,0.19324260175063787,0.9811184999674134,0.2568089557088957,-0.21495101228356361
0.18069669751612377,0.5235464291027659,0.3338146751491347,0.18608986972678276,0.9825021860858607,0.2622402514369025,-0.18345591947436332
0.18761805983762772,0.5261325446112074,0.3215830389220186,0.18007726967295776,0.9836199839233042,0.26380279660224915,-0.11929759364833677
0.1939542305872204,0.5281932447671227,0.3146834132189456,0.17668333990069132,0.9842378031371978,0.26780989366636276,-0.0889706127345562
0.19469786926129848,0.5284514149663022,0.31438536456314936,0.17653660055709638,0.9842637761517067,0.268437174115598,-0.0889706127345562
0.1954415079353766,0.5287095851654817,0.31408731590735317,0.17638986121350145,0.9842897491662155,0.2761494867212879,-0.0011870269652198076
0.21460195775253296,0.5356958810911825,0.3109744974386859,0.1748580726502527,0.9845652503111291,0.28452324867248535,0.0
0.23092990318136172,0.5412037822200045,0.308689110517671,0.17373196253271708,0.9847590828634981,0.29078594254371276,0.0
0.2367325987913577,0.5432771389638784,0.30869825636926745,0.1737358832100823,0.9847549837418873,0.29695552587509155,0.0
0.2488563013268008,0.5474840463898122,0.30925373398206657,0.17401068320800162,0.9847140627643098,0.29695552587509155,0.0
0.25779486530481016,0.5507670948102047,0.3127322770118963,0.17572218782796406,0.984404790481737,0.30109962821006775,0.0
0.26677042518297983,0.5536383971290156,0.31191724013550043,0.1753216780486518,0.9844800664991096,0.30109962821006775,0.0
0.2772157626951168,0.5573387335738307,0.3110443702601447,0.17489170783360278,0.984554844991365,0.2970656542358562,0.0
0.27865522531453507,0.5578763447394686,0.3115271878858747,0.17512921923776428,0.9845116783361374,0.30109962821006775,0.0
0.2795629053200982,0.5582154115777858,0.31212686202356194,0.17542429683014343,0.984458520334338,0.30109962821006775,0.0
0.2804705853256613,0.5585544784161028,0.3127265361612492,0.1757193744225226,0.9844053623325387,0.2822751958594149,0.0
0.31426534888083574,0.5702500858764552,0.31028841068985774,0.17451957680128002,0.9846210123717994,0.2459672308471282,0.0
0.32439835018484997,0.5738703960272299,0.3111556619599835,0.17494663740391675,0.9845459189727511,0.23477809131145477,0.0
0.3332317682843815,0.5767663563235867,0.3116089456001582,0.17516926869637475,0.9845034134151801,0.23477809131145477,0.0
0.34074566051040206,0.5793307984433167,0.31232227891315273,0.17551993522173995,0.9844382836918675,0.23477809131145477,0.0
0.34946052734696076,0.5825088787575489,0.31181314060948645,0.17526899466104104,0.9844810957108995,0.23477809131145477,0.0
0.35721557624546346,0.5852231978268544,0.31409486057484004,0.17639127639507043,0.9842762641290601,0.23477809131145477,0.0
0.35975655038462945,0.5859808418916476,0.31284912731081926,0.17577876938445955,0.9843892995019281,0.21442820372971835,0.0
0.36036506338260677,0.5861815100477087,0.31307478030136254,0.1758898143438889,0.9843693538240792,0.17614356157277344,0.0
0.3609735763805841,0.5863821782037699,0.3133004332919058,0.17600085930331824,0.9843494081462304,0.17261670529842377,0.0
0.38108254717418627,0.5938550242661138,0.31436166081664346,0.17652509350434972,0.984266751906946,0.17261670529842377,0.0
0.3898502714004988,0.5966361265420529,0.31475005412548845,0.17671404745810357,0.9842202874517558,0.17094261311625458,0.0
0.3961896153755499,0.5988014302946147,0.31591643985872264,0.1772864345620375,0.9841083306788473,0.17057320206267673,0.0
0.40091336822612633,0.6005809404889335,0.3159497766383507,0.1773044830253833,0.9841145061917573,0.16847261786460876,0.0
0.40500735866617293,0.6020358746282531,0.3156835576081723,0.177174531856541,0.9841439051093817,0.16847261786460876,0.0
0.4087893103451534,0.6034398473853337,0.3128470135346829,0.17577877790971788,0.9843953581383491,0.16847261786460876,0.0
0.41079930289654415,0.6041001101234856,0.31306823985571786,0.17588802047076976,0.9843779059315715,0.16847261786460876,0.0
0.41116910238903764,0.6042205648294515,0.31274853607356157,0.17573072523585342,0.9844063553451768,0.16847261786460876,0.0
0.4115389018815311,0.6043410195354174,0.3124288322914053,0.17557343000093706,0.9844348047587823,0.16847261786460876,0.0
0.41968895629713737,0.6072641872580897,0.31237519068532793,0.17554697336625424,0.9844392146702774,0.17037444361259865,0.0
0.4364355164775708,0.6131195216895223,0.3117357761093768,0.17523187446911206,0.9844932788581351,0.17676079273223877,0.0
0.4412837260674344,0.6148624851609041,0.31155110310936607,0.1751414503700787,0.9845121613267391,0.17976326184268643,0.041788993403315544
0.44612157269513164,0.61660070500967,0.3115877554813226,0.1751598214007523,0.9845107980132626,0.19431123260699698,0.0890316467732191
0.4518110221136301,0.6186649415899635,0.31336781829227445,0.17603637410603862,0.9843566182079397,0.20096798961779505,0.0890316467732191
0.45747193055291685,0.620712261352766,0.31569031637866946,0.17717959425038676,0.984152954174771,0.20162534713745117,0.0890316467732191
0.46198527837761977,0.6221880044187728,0.3175488307651012,0.17809406664146332,0.9839879822681386,0.20162534713745117,0.0890316467732191
0.4626804537537953,0.6224556652334516,0.3184065902378128,0.1785159259433546,0.9839107592488107,0.20162534713745117,0.0890316467732191
0.4633756241602792,0.6227233241346685,0.3192643435785465,0.17893778222944481,0.9838335367815371,0.20162534713745117,0.10165915098179541
